Loan_id,as_of_year,occupancy,loan_amt_thousands,county_code,applicant_income_thousands,population,ffiec_median_fam_income,tract_to_msa_income_pct,num_owner_occupied_units,num_1_to_4_family_units,approved,agency_code_Consumer_Financial_Protection_Bureau__CFPB_,agency_code_Department_of_Housing_and_Urban_Development__HUD_,agency_code_Federal_Deposit_Insurance_Corporation__FDIC_,agency_code_Federal_Reserve_System__FRS_,agency_code_National_Credit_Union_Administration__NCUA_,agency_code_Office_of_the_Comptroller_of_the_Currency__OCC_,loan_type_Conventional__any_loan_other_than_FHA__VA__FSA__or_RHS_loans_,loan_type_FHA_insured__Federal_Housing_Administration_,loan_type_FSA_RHS__Farm_Service_Agency_or_Rural_Housing_Service_,loan_type_VA_guaranteed__Veterans_Administration_,property_type_Manufactured_housing,property_type_One_to_four_family__other_than_manufactured_housing_,loan_purpose_Home_improvement,loan_purpose_Home_purchase,loan_purpose_Refinancing,preapproval_Not_applicable,preapproval_Preapproval_was_not_requested,preapproval_Preapproval_was_requested,purchaser_type_Affiliate_institution,purchaser_type_Commercial_bank__savings_bank_or_savings_association,purchaser_type_Fannie_Mae__FNMA_,purchaser_type_Farmer_Mac__FAMC_,purchaser_type_Freddie_Mac__FHLMC_,purchaser_type_Ginnie_Mae__GNMA_,purchaser_type_Life_insurance_company__credit_union__mortgage_bank__or_finance_company,purchaser_type_Loan_was_not_originated_or_was_not_sold_in_calendar_year_covered_by_register,purchaser_type_Other_type_of_purchaser,purchaser_type_Private_securitization,hoepa_status_HOEPA_loan,hoepa_status_Not_a_HOEPA_loan,lien_status_Not_applicable__purchased_loans_,lien_status_Not_secured_by_a_lien,lien_status_Secured_by_a_first_lien,lien_status_Secured_by_a_subordinate_lien
1263,2016,1,80,3,33,3775,59400,56.69,944,1703,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1264,2016,1,166,51,114,3775,51200,70.71,842,1669,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1265,2016,1,184,3,147,3775,59400,56.69,944,1703,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1266,2016,1,136,3,22,3775,59400,56.69,944,1703,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1267,2016,1,103,55,22,5504,51200,158.64,1636,2043,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1268,2016,1,250,55,95,5504,51200,158.64,1636,2043,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1269,2016,1,209,55,12,5504,51200,158.64,1636,2043,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1270,2016,1,181,55,106,5504,51200,158.64,1636,2043,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1271,2016,1,229,55,124,5504,51200,158.64,1636,2043,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1272,2016,1,120,55,44,5504,51200,158.64,1636,2043,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1273,2016,1,141,55,129,5504,51200,158.64,1636,2043,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1274,2016,1,110,63,58,13568,65600,114.82,3559,4093,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1275,2016,1,122,133,46,5250,51200,124.01,1112,1723,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1276,2016,2,123,133,140,5250,51200,124.01,1112,1723,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1277,2016,1,230,133,139,5250,51200,124.01,1112,1723,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1278,2016,1,205,133,104,5250,51200,124.01,1112,1723,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1279,2016,1,64,133,128,5250,51200,124.01,1112,1723,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1280,2016,1,162,91,147,2627,59400,56.64,736,1123,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1281,2016,1,88,91,38,2627,59400,56.64,736,1123,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1282,2016,1,95,91,36,2627,59400,56.64,736,1123,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1283,2016,1,270,91,60,2627,59400,56.64,736,1123,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1284,2016,1,184,91,135,3395,59400,113.21,1174,1516,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1285,2016,1,318,91,375,3395,59400,113.21,1174,1516,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1286,2016,1,107,91,112,3395,59400,113.21,1174,1516,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1287,2016,1,80,91,28,3395,59400,113.21,1174,1516,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1288,2016,1,303,91,71,3395,59400,113.21,1174,1516,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1289,2016,2,244,91,322,3395,59400,113.21,1174,1516,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1290,2016,1,175,91,118,3395,59400,113.21,1174,1516,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1291,2016,1,160,55,31,3524,51200,83.33,968,1605,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1292,2016,1,188,55,101,3524,51200,83.33,968,1605,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1293,2016,1,139,55,56,3524,51200,83.33,968,1605,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1294,2016,1,178,55,25,3524,51200,83.33,968,1605,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1295,2016,2,38,55,204,3524,51200,83.33,968,1605,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1296,2016,1,127,55,73,3524,51200,83.33,968,1605,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1297,2016,1,132,91,33,3141,59400,95.4,1040,1371,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1298,2016,2,53,91,86,3141,59400,95.4,1040,1371,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1299,2016,1,82,91,75,3141,59400,95.4,1040,1371,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1300,2016,1,86,91,36,3141,59400,95.4,1040,1371,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1301,2016,1,67,91,25,3141,59400,95.4,1040,1371,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1302,2016,1,93,91,35,3141,59400,95.4,1040,1371,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1303,2016,1,70,133,23,6283,51200,96.98,1180,2836,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1304,2016,1,101,133,59,6283,51200,96.98,1180,2836,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1305,2016,1,124,133,66,6283,51200,96.98,1180,2836,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1306,2016,1,127,133,95,6283,51200,96.98,1180,2836,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1307,2016,2,1463,91,704,1059,59400,130.78,476,831,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1308,2016,1,268,91,85,1059,59400,130.78,476,831,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1309,2016,1,255,91,132,1059,59400,130.78,476,831,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1310,2016,1,350,91,139,1059,59400,130.78,476,831,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1311,2016,1,120,91,65,1059,59400,130.78,476,831,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1312,2016,2,233,91,495,1059,59400,130.78,476,831,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1313,2016,1,83,51,60,3527,51200,123.18,1667,2270,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1314,2016,1,42,51,39,3527,51200,123.18,1667,2270,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1315,2016,1,128,51,34,3527,51200,123.18,1667,2270,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1316,2016,1,80,51,17,3527,51200,123.18,1667,2270,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1317,2016,1,45,51,60,3527,51200,123.18,1667,2270,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1318,2016,1,136,51,150,3527,51200,123.18,1667,2270,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1319,2016,1,138,51,72,3527,51200,123.18,1667,2270,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1320,2016,1,51,51,54,3527,51200,123.18,1667,2270,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1321,2016,1,109,51,104,3527,51200,123.18,1667,2270,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1322,2016,1,177,51,86,3527,51200,123.18,1667,2270,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1323,2016,1,220,69,100,3783,59400,114.95,1115,1553,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1324,2016,1,150,69,51,3783,59400,114.95,1115,1553,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1325,2016,1,196,69,96,3783,59400,114.95,1115,1553,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1326,2016,1,156,69,74,3783,59400,114.95,1115,1553,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1327,2016,1,34,69,32,3783,59400,114.95,1115,1553,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1328,2016,1,185,69,47,3783,59400,114.95,1115,1553,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1329,2016,1,259,69,60,3783,59400,114.95,1115,1553,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1330,2016,1,152,69,109,3783,59400,114.95,1115,1553,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1331,2016,1,170,69,62,3783,59400,114.95,1115,1553,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1332,2016,2,50,55,66,5518,51200,78.62,1405,2173,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1333,2016,1,70,55,32,5518,51200,78.62,1405,2173,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1334,2016,1,214,55,39,5518,51200,78.62,1405,2173,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1335,2016,1,65,55,63,5518,51200,78.62,1405,2173,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1336,2016,1,98,69,44,345,59400,108.76,122,159,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1337,2016,2,435,91,51,5009,59400,118.78,1769,1941,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1338,2016,1,298,91,90,5009,59400,118.78,1769,1941,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1339,2016,1,115,91,73,5009,59400,118.78,1769,1941,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1340,2016,1,18,91,40,5009,59400,118.78,1769,1941,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1341,2016,1,85,91,117,5009,59400,118.78,1769,1941,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1342,2016,1,117,91,180,5009,59400,118.78,1769,1941,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1343,2016,1,110,91,72,5009,59400,118.78,1769,1941,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1344,2016,1,158,91,137,5009,59400,118.78,1769,1941,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1345,2016,1,147,91,260,5009,59400,118.78,1769,1941,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1346,2016,1,68,91,16,5009,59400,118.78,1769,1941,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1347,2016,1,69,91,16,5009,59400,118.78,1769,1941,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1348,2016,1,50,91,57,5009,59400,118.78,1769,1941,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1349,2016,1,211,91,68,5009,59400,118.78,1769,1941,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1350,2016,1,183,91,76,5009,59400,118.78,1769,1941,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1351,2016,1,39,91,102,5009,59400,118.78,1769,1941,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1352,2016,1,109,91,101,5009,59400,118.78,1769,1941,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1353,2016,1,138,91,117,5009,59400,118.78,1769,1941,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1354,2016,1,417,91,311,5009,59400,118.78,1769,1941,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1355,2016,1,185,97,72,5777,65600,164.55,1607,1732,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1356,2016,1,104,55,29,1638,51200,67.92,418,783,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1357,2016,2,114,55,49,1638,51200,67.92,418,783,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1358,2016,1,52,55,27,3660,51200,69.16,866,1392,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1359,2016,1,80,55,23,3660,51200,69.16,866,1392,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1360,2016,1,129,55,34,3660,51200,69.16,866,1392,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1361,2016,1,111,133,42,6552,51200,123.58,1507,2380,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1362,2016,1,180,133,120,6552,51200,123.58,1507,2380,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1363,2016,1,186,133,65,6552,51200,123.58,1507,2380,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1364,2016,1,142,133,58,6552,51200,123.58,1507,2380,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1365,2016,1,96,133,62,6552,51200,123.58,1507,2380,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1366,2016,2,51,133,314,6552,51200,123.58,1507,2380,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1367,2016,2,290,133,96,6552,51200,123.58,1507,2380,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1368,2016,1,196,133,100,6552,51200,123.58,1507,2380,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1369,2016,1,193,133,55,6552,51200,123.58,1507,2380,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1370,2016,1,184,133,32,6552,51200,123.58,1507,2380,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1371,2016,1,308,59,260,3406,59400,123.62,996,1186,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1372,2016,2,6,59,50,3406,59400,123.62,996,1186,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1373,2016,1,130,55,106,4765,51200,92.98,1418,1953,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1374,2016,1,29,55,9,4765,51200,92.98,1418,1953,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1375,2016,1,109,55,50,4765,51200,92.98,1418,1953,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1376,2016,1,73,55,19,4765,51200,92.98,1418,1953,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1377,2016,1,169,97,75,5791,65600,173.61,895,1014,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1378,2016,2,125,133,74,5540,51200,123.24,1728,2721,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1379,2016,1,340,133,307,5540,51200,123.24,1728,2721,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1380,2016,2,23,133,24,5540,51200,123.24,1728,2721,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1381,2016,1,212,133,43,5540,51200,123.24,1728,2721,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1382,2016,1,215,133,75,5540,51200,123.24,1728,2721,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1383,2016,1,193,133,100,5540,51200,123.24,1728,2721,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1384,2016,1,275,133,191,5540,51200,123.24,1728,2721,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1385,2016,1,205,133,59,5540,51200,123.24,1728,2721,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1386,2016,1,230,133,85,5540,51200,123.24,1728,2721,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1387,2016,2,154,133,95,5540,51200,123.24,1728,2721,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1388,2016,1,232,133,37,5540,51200,123.24,1728,2721,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1389,2016,1,129,133,77,5540,51200,123.24,1728,2721,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1390,2016,1,219,133,30,5540,51200,123.24,1728,2721,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1391,2016,1,287,133,156,5540,51200,123.24,1728,2721,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1392,2016,2,154,133,295,5540,51200,123.24,1728,2721,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1393,2016,1,181,133,96,5540,51200,123.24,1728,2721,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
